mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5390400409698486,0.08146896944240203,0.012548160552978516,0.005192185873656133,0.01,{'C': 0.01},0.9622097702521318,0.9657357998828457,0.9635258414198248,0.966866389756764,0.963692018461233,0.9644059639545599,0.0016691170927461347,4
0.6892833232879638,0.07935033803885844,0.03140687942504883,0.02391400858926361,0.1,{'C': 0.1},0.9826107270191388,0.9822430774558256,0.9802137447112895,0.9846517832807201,0.9809429581976188,0.9821324581329186,0.001528682324938025,3
1.213737964630127,0.027099855683111244,0.013492727279663086,0.0024956830016124427,1.0,{'C': 1},0.9863162947905559,0.9870580374315282,0.9868734087001977,0.9889090212336193,0.9863163237128147,0.9870946171737434,0.0009543437328654894,1
1.0145236015319825,0.2051340705496671,0.010507440567016602,0.005436321376339273,10.0,{'C': 10},0.9865046745999987,0.9865046907441548,0.9866893016853608,0.986136537673968,0.9846511609662152,0.9860972731339395,0.0007450161038665865,2
